,filename,bcs,id
780,8825_20210216_764.npy,325,8825_20210216
781,8825_20210223_948.npy,325,8825_20210223
782,8825_20210302_732.npy,325,8825_20210302
783,8825_20210309_812.npy,325,8825_20210309
784,8825_20210316_630.npy,300,8825_20210316
785,8825_20210323_842.npy,300,8825_20210323
786,8826_20210316_564.npy,375,8826_20210316
787,8826_20210323_726.npy,400,8826_20210323
788,8826_20210330_1118.npy,400,8826_20210330
789,8826_20210416_642.npy,350,8826_20210416
790,8826_20210423_663.npy,325,8826_20210423
791,8826_20210430_612.npy,325,8826_20210430
792,8826_20210507_709.npy,325,8826_20210507
793,8826_20210514_986.npy,300,8826_20210514
794,8826_20210521_761.npy,300,8826_20210521
795,8826_20210528_577.npy,300,8826_20210528
796,8826_20210604_541.npy,300,8826_20210604
797,8828_20210216_615.npy,375,8828_20210216
798,8828_20210223_619.npy,400,8828_20210223
799,8828_20210302_689.npy,375,8828_20210302
800,8828_20210312_704.npy,275,8828_20210312
801,8828_20210319_768.npy,375,8828_20210319
802,8828_20210326_659.npy,350,8828_20210326
803,8828_20210402_534.npy,350,8828_20210402
804,8828_20210409_1051.npy,325,8828_20210409
805,8828_20210416_498.npy,300,8828_20210416
806,8828_20210423_600.npy,300,8828_20210423
807,8828_20210430_605.npy,300,8828_20210430
808,8857_20210112_999.npy,425,8857_20210112
809,8857_20210119_1060.npy,400,8857_20210119
810,8857_20210126_741.npy,400,8857_20210126
811,8857_20210209_732.npy,400,8857_20210209
812,8857_20210216_595.npy,350,8857_20210216
813,8857_20210223_867.npy,350,8857_20210223
814,8857_20210302_701.npy,350,8857_20210302
815,8857_20210309_711.npy,350,8857_20210309
816,8857_20210316_832.npy,325,8857_20210316
817,8857_20210323_727.npy,325,8857_20210323
818,8857_20210330_840.npy,300,8857_20210330
819,8864_20210209_622.npy,350,8864_20210209
820,8864_20210216_845.npy,350,8864_20210216
821,8864_20210223_781.npy,350,8864_20210223
822,8864_20210305_888.npy,325,8864_20210305
823,8864_20210312_596.npy,300,8864_20210312
824,8864_20210319_683.npy,300,8864_20210319
825,8864_20210326_836.npy,300,8864_20210326
826,8864_20210402_749.npy,275,8864_20210402
827,8864_20210409_690.npy,275,8864_20210409
828,8864_20210416_655.npy,275,8864_20210416
829,8864_20210423_589.npy,250,8864_20210423
830,8869_20210209_946.npy,375,8869_20210209
831,8869_20210216_670.npy,400,8869_20210216
832,8869_20210223_681.npy,400,8869_20210223
833,8869_20210302_675.npy,400,8869_20210302
834,8869_20210309_677.npy,400,8869_20210309
835,8869_20210316_938.npy,375,8869_20210316
836,8869_20210323_858.npy,375,8869_20210323
837,8869_20210330_520.npy,350,8869_20210330
838,8869_20210406_1107.npy,350,8869_20210406
839,8869_20210413_953.npy,350,8869_20210413
840,8869_20210420_1513.npy,300,8869_20210420
841,8900_20210316_557.npy,375,8900_20210316
842,8900_20210323_1097.npy,375,8900_20210323
843,8900_20210330_1523.npy,400,8900_20210330
844,8900_20210416_521.npy,325,8900_20210416
845,8900_20210423_557.npy,325,8900_20210423
846,8900_20210430_891.npy,325,8900_20210430
847,8900_20210507_695.npy,325,8900_20210507
848,8900_20210514_692.npy,300,8900_20210514
849,8900_20210521_845.npy,300,8900_20210521
850,8900_20210528_550.npy,275,8900_20210528
851,8900_20210604_657.npy,300,8900_20210604
852,9023_20201222_572.npy,400,9023_20201222
853,9078_20210209_615.npy,425,9078_20210209
854,9078_20210216_639.npy,400,9078_20210216
855,9078_20210223_763.npy,400,9078_20210223
856,9078_20210305_1007.npy,425,9078_20210305
857,9078_20210312_644.npy,325,9078_20210312
858,9078_20210319_632.npy,350,9078_20210319
859,9078_20210326_939.npy,325,9078_20210326
860,9078_20210402_845.npy,325,9078_20210402
861,9078_20210409_907.npy,300,9078_20210409
862,9078_20210416_496.npy,300,9078_20210416
863,9078_20210423_590.npy,300,9078_20210423
864,9089_20210216_731.npy,325,9089_20210216
865,9089_20210223_829.npy,325,9089_20210223
866,9089_20210302_747.npy,350,9089_20210302
867,9090_20201222_783.npy,325,9090_20201222
868,9090_20201229_616.npy,325,9090_20201229
869,9090_20210105_541.npy,325,9090_20210105
870,9090_20210115_621.npy,325,9090_20210115
871,9090_20210122_851.npy,325,9090_20210122
872,9090_20210129_938.npy,350,9090_20210129
873,9090_20210205_729.npy,325,9090_20210205
874,9090_20210212_675.npy,300,9090_20210212
875,9090_20210219_644.npy,325,9090_20210219
876,9090_20210226_840.npy,325,9090_20210226
877,9090_20210305_905.npy,325,9090_20210305
878,9098_20201229_504.npy,325,9098_20201229
879,9098_20210105_661.npy,325,9098_20210105
880,9098_20210112_840.npy,350,9098_20210112
881,9098_20210122_722.npy,325,9098_20210122
882,9098_20210129_803.npy,325,9098_20210129
883,9098_20210205_872.npy,300,9098_20210205
884,9098_20210212_915.npy,300,9098_20210212
885,9098_20210219_783.npy,300,9098_20210219
886,9098_20210226_820.npy,300,9098_20210226
887,9098_20210305_709.npy,300,9098_20210305
888,9098_20210312_844.npy,275,9098_20210312
889,9116_20201222_478.npy,325,9116_20201222
890,9116_20210112_742.npy,350,9116_20210112
891,9116_20210119_603.npy,325,9116_20210119
892,9116_20210126_591.npy,325,9116_20210126
893,9116_20210202_669.npy,325,9116_20210202
894,9116_20210209_778.npy,325,9116_20210209
895,9116_20210216_673.npy,300,9116_20210216
896,9116_20210223_728.npy,300,9116_20210223
897,9116_20210302_753.npy,300,9116_20210302
898,9125_20210105_554.npy,350,9125_20210105
899,9125_20210112_698.npy,350,9125_20210112
900,9125_20210119_576.npy,375,9125_20210119
901,9125_20210202_680.npy,375,9125_20210202
902,9125_20210209_518.npy,350,9125_20210209
903,9125_20210216_648.npy,350,9125_20210216
904,9125_20210223_677.npy,350,9125_20210223
905,9125_20210302_709.npy,325,9125_20210302
906,9125_20210309_650.npy,325,9125_20210309
907,9125_20210316_729.npy,300,9125_20210316
908,9125_20210323_1190.npy,300,9125_20210323
909,9134_20210316_676.npy,375,9134_20210316
910,9134_20210323_819.npy,350,9134_20210323
911,9134_20210330_744.npy,375,9134_20210330
912,9134_20210409_643.npy,325,9134_20210409
913,9134_20210416_1374.npy,275,9134_20210416
914,9134_20210423_492.npy,275,9134_20210423
915,9134_20210430_660.npy,275,9134_20210430
916,9134_20210507_1101.npy,275,9134_20210507
917,9134_20210514_714.npy,275,9134_20210514
918,9134_20210521_744.npy,275,9134_20210521
919,9134_20210528_606.npy,275,9134_20210528
920,9149_20210105_617.npy,325,9149_20210105
921,9149_20210112_758.npy,325,9149_20210112
922,9149_20210119_770.npy,350,9149_20210119
923,9149_20210202_795.npy,325,9149_20210202
924,9149_20210209_712.npy,325,9149_20210209
925,9149_20210216_633.npy,325,9149_20210216
926,9149_20210223_627.npy,300,9149_20210223
927,9149_20210302_474.npy,300,9149_20210302
928,9149_20210309_788.npy,300,9149_20210309
929,9149_20210316_647.npy,275,9149_20210316
930,9149_20210323_793.npy,300,9149_20210323
931,9151_20210209_631.npy,375,9151_20210209
932,9151_20210216_712.npy,375,9151_20210216
933,9151_20210223_698.npy,350,9151_20210223
934,9151_20210316_579.npy,350,9151_20210316
935,9151_20210323_741.npy,325,9151_20210323
936,9151_20210330_1027.npy,300,9151_20210330
937,9151_20210406_856.npy,300,9151_20210406
938,9151_20210413_1215.npy,275,9151_20210413
939,9151_20210420_1183.npy,275,9151_20210420
940,9151_20210427_675.npy,275,9151_20210427
941,9151_20210504_708.npy,300,9151_20210504
942,9154_20210316_706.npy,325,9154_20210316
943,9154_20210323_746.npy,300,9154_20210323
944,9154_20210330_1309.npy,325,9154_20210330
945,9154_20210416_642.npy,300,9154_20210416
946,9154_20210423_523.npy,275,9154_20210423
947,9154_20210430_725.npy,250,9154_20210430
948,9154_20210507_682.npy,250,9154_20210507
949,9154_20210514_736.npy,250,9154_20210514
950,9154_20210521_629.npy,250,9154_20210521
951,9154_20210528_515.npy,250,9154_20210528
952,9154_20210604_432.npy,250,9154_20210604
953,9156_20210302_767.npy,400,9156_20210302
954,9156_20210309_785.npy,375,9156_20210309
955,9156_20210316_546.npy,375,9156_20210316
956,9156_20210323_1137.npy,350,9156_20210323
957,9156_20210330_532.npy,350,9156_20210330
958,9156_20210406_899.npy,325,9156_20210406
959,9156_20210413_702.npy,300,9156_20210413
960,9156_20210420_1375.npy,300,9156_20210420
961,9156_20210427_873.npy,300,9156_20210427
962,9156_20210504_1339.npy,300,9156_20210504
963,9156_20210511_836.npy,300,9156_20210511
964,9162_20210126_875.npy,325,9162_20210126
965,9162_20210202_790.npy,300,9162_20210202
966,9162_20210209_801.npy,325,9162_20210209
967,9162_20210223_629.npy,275,9162_20210223
968,9162_20210302_648.npy,250,9162_20210302
969,9162_20210309_754.npy,250,9162_20210309
970,9162_20210316_726.npy,225,9162_20210316
971,9162_20210323_727.npy,225,9162_20210323
972,9162_20210330_1128.npy,225,9162_20210330
973,9162_20210406_976.npy,225,9162_20210406
974,9162_20210413_681.npy,225,9162_20210413
975,9170_20210202_683.npy,450,9170_20210202
976,9170_20210209_683.npy,450,9170_20210209
977,9170_20210216_870.npy,450,9170_20210216
978,9170_20210226_803.npy,450,9170_20210226
979,9170_20210305_932.npy,400,9170_20210305
980,9170_20210312_531.npy,425,9170_20210312
981,9170_20210319_708.npy,375,9170_20210319
982,9170_20210326_764.npy,400,9170_20210326
983,9170_20210402_1489.npy,375,9170_20210402
984,9170_20210409_736.npy,350,9170_20210409
985,9170_20210416_482.npy,350,9170_20210416
986,9171_20210105_944.npy,325,9171_20210105
987,9171_20210112_934.npy,300,9171_20210112
988,9171_20210119_665.npy,325,9171_20210119
989,9171_20210202_622.npy,325,9171_20210202
990,9171_20210209_588.npy,325,9171_20210209
991,9171_20210216_744.npy,325,9171_20210216
992,9171_20210223_698.npy,250,9171_20210223
993,9171_20210302_747.npy,300,9171_20210302
994,9171_20210309_855.npy,300,9171_20210309
995,9171_20210316_715.npy,275,9171_20210316
996,9171_20210323_942.npy,300,9171_20210323
997,9175_20210209_317.npy,400,9175_20210209
998,9175_20210216_652.npy,400,9175_20210216
999,9175_20210223_640.npy,400,9175_20210223
1000,9175_20210305_821.npy,375,9175_20210305
1001,9175_20210312_886.npy,350,9175_20210312
1002,9175_20210319_795.npy,375,9175_20210319
1003,9175_20210326_660.npy,350,9175_20210326
1004,9175_20210402_1249.npy,325,9175_20210402
1005,9175_20210409_999.npy,325,9175_20210409
1006,9175_20210416_654.npy,325,9175_20210416
1007,9175_20210423_785.npy,325,9175_20210423
1008,9177_20210309_625.npy,400,9177_20210309
1009,9177_20210316_787.npy,375,9177_20210316
1010,9177_20210326_744.npy,375,9177_20210326
1011,9177_20210402_635.npy,350,9177_20210402
1012,9177_20210409_699.npy,350,9177_20210409
1013,9177_20210416_634.npy,325,9177_20210416
1014,9177_20210423_423.npy,325,9177_20210423
1015,9177_20210430_771.npy,325,9177_20210430
1016,9177_20210507_727.npy,325,9177_20210507
1017,9177_20210514_569.npy,325,9177_20210514
1018,9179_20210112_568.npy,350,9179_20210112
1019,9179_20210119_589.npy,350,9179_20210119
1020,9179_20210126_705.npy,375,9179_20210126
1021,9179_20210205_582.npy,325,9179_20210205
1022,9179_20210212_486.npy,325,9179_20210212
1023,9179_20210219_523.npy,350,9179_20210219
1024,9179_20210226_714.npy,325,9179_20210226
1025,9179_20210305_940.npy,325,9179_20210305
1026,9179_20210312_559.npy,325,9179_20210312
1027,9179_20210319_642.npy,325,9179_20210319
1028,9179_20210326_886.npy,350,9179_20210326
1029,9180_20210202_760.npy,350,9180_20210202
1030,9180_20210209_623.npy,350,9180_20210209
1031,9180_20210223_876.npy,350,9180_20210223
1032,9180_20210302_821.npy,325,9180_20210302
1033,9180_20210309_595.npy,325,9180_20210309
1034,9180_20210316_755.npy,325,9180_20210316
1035,9180_20210323_859.npy,325,9180_20210323
1036,9180_20210330_836.npy,325,9180_20210330
1037,9180_20210406_708.npy,325,9180_20210406
1038,9180_20210413_769.npy,325,9180_20210413
1039,9193_20210209_780.npy,400,9193_20210209
1040,9194_20210316_664.npy,350,9194_20210316
1041,9194_20210323_535.npy,350,9194_20210323
1042,9194_20210330_878.npy,350,9194_20210330
1043,9194_20210413_965.npy,275,9194_20210413
1044,9194_20210420_862.npy,275,9194_20210420
1045,9194_20210427_765.npy,275,9194_20210427
1046,9194_20210504_714.npy,250,9194_20210504
1047,9194_20210511_1346.npy,250,9194_20210511
1048,9194_20210518_650.npy,250,9194_20210518
1049,9194_20210525_664.npy,250,9194_20210525
1050,9194_20210601_726.npy,275,9194_20210601
1051,9198_20201229_446.npy,350,9198_20201229
1052,9198_20210105_554.npy,350,9198_20210105
1053,9198_20210112_732.npy,350,9198_20210112
1054,9198_20210122_730.npy,350,9198_20210122
1055,9198_20210129_1399.npy,325,9198_20210129
1056,9198_20210205_586.npy,300,9198_20210205
1057,9198_20210212_643.npy,300,9198_20210212
1058,9198_20210219_853.npy,300,9198_20210219
1059,9198_20210226_692.npy,300,9198_20210226
1060,9198_20210305_978.npy,325,9198_20210305
1061,9198_20210312_522.npy,300,9198_20210312
1062,9202_20210105_540.npy,350,9202_20210105
1063,9202_20210112_698.npy,325,9202_20210112
1064,9202_20210119_788.npy,325,9202_20210119
1065,9202_20210129_690.npy,350,9202_20210129
1066,9202_20210205_886.npy,350,9202_20210205
1067,9202_20210212_796.npy,325,9202_20210212
1068,9202_20210219_756.npy,300,9202_20210219
1069,9202_20210226_822.npy,300,9202_20210226
1070,9202_20210305_645.npy,300,9202_20210305
1071,9202_20210312_512.npy,300,9202_20210312
1072,9202_20210319_819.npy,300,9202_20210319
1073,9209_20210105_733.npy,300,9209_20210105
1074,9209_20210112_638.npy,275,9209_20210112
1075,9209_20210119_960.npy,300,9209_20210119
1076,9209_20210129_1073.npy,250,9209_20210129
1077,9209_20210205_416.npy,225,9209_20210205
1078,9209_20210212_619.npy,225,9209_20210212
1079,9209_20210219_747.npy,225,9209_20210219
1080,9209_20210226_930.npy,250,9209_20210226
1081,9209_20210305_916.npy,225,9209_20210305
1082,9209_20210312_606.npy,225,9209_20210312
1083,9209_20210319_758.npy,200,9209_20210319
1084,9215_20210119_686.npy,350,9215_20210119
1085,9215_20210126_719.npy,375,9215_20210126
1086,9215_20210202_753.npy,375,9215_20210202
1087,9215_20210212_564.npy,350,9215_20210212
1088,9215_20210219_561.npy,325,9215_20210219
1089,9215_20210226_1487.npy,325,9215_20210226
1090,9215_20210305_648.npy,325,9215_20210305
1091,9215_20210312_619.npy,300,9215_20210312
1092,9215_20210319_697.npy,300,9215_20210319
1093,9215_20210326_549.npy,300,9215_20210326
1094,9215_20210402_954.npy,300,9215_20210402
1095,9217_20210216_633.npy,350,9217_20210216
1096,9217_20210223_895.npy,375,9217_20210223
1097,9217_20210302_749.npy,350,9217_20210302
1098,9217_20210316_668.npy,325,9217_20210316
1099,9217_20210323_695.npy,350,9217_20210323
1100,9217_20210330_663.npy,325,9217_20210330
1101,9217_20210406_748.npy,325,9217_20210406
1102,9217_20210413_654.npy,325,9217_20210413
1103,9217_20210420_1081.npy,325,9217_20210420
1104,9217_20210427_795.npy,300,9217_20210427
1105,9217_20210504_748.npy,300,9217_20210504
1106,9221_20210119_730.npy,325,9221_20210119
1107,9221_20210126_702.npy,325,9221_20210126
1108,9221_20210202_683.npy,350,9221_20210202
1109,9221_20210212_659.npy,325,9221_20210212
1110,9221_20210219_670.npy,300,9221_20210219
1111,9221_20210226_1226.npy,325,9221_20210226
1112,9221_20210305_797.npy,325,9221_20210305
1113,9221_20210312_691.npy,300,9221_20210312
1114,9221_20210319_651.npy,325,9221_20210319
1115,9221_20210326_562.npy,300,9221_20210326
1116,9221_20210402_700.npy,275,9221_20210402
1117,9222_20210309_410.npy,375,9222_20210309
1118,9222_20210316_679.npy,375,9222_20210316
1119,9222_20210323_674.npy,400,9222_20210323
1120,9222_20210402_1258.npy,350,9222_20210402
1121,9222_20210409_683.npy,325,9222_20210409
1122,9222_20210416_597.npy,300,9222_20210416
1123,9222_20210423_419.npy,300,9222_20210423
1124,9222_20210430_481.npy,275,9222_20210430
1125,9222_20210507_1013.npy,300,9222_20210507
1126,9222_20210514_919.npy,275,9222_20210514
1127,9222_20210521_563.npy,275,9222_20210521
1128,9229_20210216_689.npy,425,9229_20210216
1129,9229_20210223_686.npy,375,9229_20210223
1130,9229_20210302_892.npy,375,9229_20210302
1131,9229_20210312_598.npy,375,9229_20210312
1132,9229_20210319_620.npy,400,9229_20210319
1133,9229_20210326_756.npy,350,9229_20210326
1134,9229_20210402_671.npy,375,9229_20210402
1135,9229_20210409_701.npy,375,9229_20210409
1136,9229_20210416_477.npy,350,9229_20210416
1137,9229_20210423_614.npy,325,9229_20210423
1138,9229_20210430_662.npy,325,9229_20210430
1139,9235_20210302_751.npy,400,9235_20210302
1140,9235_20210309_619.npy,450,9235_20210309
1141,9235_20210316_717.npy,450,9235_20210316
1142,9253_20210309_730.npy,425,9253_20210309
1143,9253_20210316_766.npy,400,9253_20210316
1144,9253_20210323_707.npy,400,9253_20210323
1145,9253_20210330_965.npy,375,9253_20210330
1146,9253_20210406_739.npy,350,9253_20210406
1147,9253_20210413_854.npy,325,9253_20210413
1148,9253_20210420_1235.npy,300,9253_20210420
1149,9253_20210427_855.npy,300,9253_20210427
1150,9253_20210504_1789.npy,300,9253_20210504
1151,9253_20210511_1318.npy,300,9253_20210511
1152,9253_20210518_850.npy,300,9253_20210518
1153,9267_20210316_770.npy,400,9267_20210316
1154,9267_20210323_745.npy,400,9267_20210323
1155,9267_20210330_1199.npy,375,9267_20210330
1156,9267_20210406_880.npy,350,9267_20210406
1157,9267_20210413_931.npy,300,9267_20210413
1158,9267_20210420_1703.npy,325,9267_20210420
1159,9267_20210427_912.npy,300,9267_20210427
1160,9267_20210504_876.npy,300,9267_20210504
1161,9267_20210511_653.npy,300,9267_20210511
1162,9267_20210518_737.npy,300,9267_20210518
1163,9267_20210525_714.npy,300,9267_20210525
